dataset,split,user,history_length,lag,item,target,raw_cosine,random_cosine,excess_cosine,raw_cluster_match,random_cluster_match,excess_cluster_match,matching_widened_bins
amazon-sports-and-outdoors,valid,357431,16,16,10164,63878,0.1289190798997879,0.09445751458406448,0.03446156531572342,1.0,0.1,0.9,0
amazon-sports-and-outdoors,valid,362526,3,1,361980,43145,0.13787585496902466,0.08522094786167145,0.05265490710735321,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,362526,3,2,99971,43145,0.10993955284357071,0.09141115099191666,0.018528401851654053,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,362526,3,3,21526,43145,0.09102344512939453,0.10739170014858246,-0.016368255019187927,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,363433,6,1,159090,11147,0.1388666033744812,0.12007232010364532,0.018794283270835876,0.0,0.15,-0.15,0
amazon-sports-and-outdoors,valid,363433,6,2,9350,11147,0.18559378385543823,0.14039433002471924,0.045199453830718994,1.0,0.0,1.0,0
amazon-sports-and-outdoors,valid,363433,6,3,85107,11147,0.11335840076208115,0.1466490626335144,-0.03329066187143326,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,363433,6,4,118976,11147,0.15555432438850403,0.13009223341941833,0.025462090969085693,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,363433,6,5,19864,11147,0.1527615487575531,0.1288360059261322,0.0239255428314209,0.0,0.15,-0.15,0
amazon-sports-and-outdoors,valid,363433,6,6,90672,11147,0.1303112506866455,0.1375838816165924,-0.007272630929946899,0.0,0.25,-0.25,0
amazon-sports-and-outdoors,valid,372008,11,1,89024,21971,0.19053465127944946,0.15075530111789703,0.03977935016155243,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,372008,11,2,114389,21971,0.1511717438697815,0.15711015462875366,-0.005938410758972168,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,372008,11,3,44823,21971,0.21714617311954498,0.16019561886787415,0.05695055425167084,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,372008,11,4,114388,21971,0.30065566301345825,0.18057651817798615,0.1200791448354721,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,372008,11,5,8502,21971,0.25317466259002686,0.21431481838226318,0.03885984420776367,0.0,0.25,-0.25,0
amazon-sports-and-outdoors,valid,372008,11,6,58958,21971,0.16328072547912598,0.16647979617118835,-0.003199070692062378,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,372008,11,7,110661,21971,0.158447265625,0.1636503040790558,-0.005203038454055786,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,372008,11,8,114387,21971,0.19567251205444336,0.13658204674720764,0.05909046530723572,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,372008,11,9,13129,21971,0.11351987719535828,0.14234688878059387,-0.028827011585235596,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,372008,11,10,25991,21971,0.23516951501369476,0.16743987798690796,0.0677296370267868,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,372008,11,11,30962,21971,0.10297752916812897,0.15743067860603333,-0.05445314943790436,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,378173,9,1,205243,114144,0.12612944841384888,0.12042135000228882,0.005708098411560059,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,378173,9,2,113767,114144,0.12425263226032257,0.11114916950464249,0.013103462755680084,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,378173,9,3,51905,114144,0.15575850009918213,0.1172318086028099,0.03852669149637222,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,378173,9,4,33206,114144,0.08057636022567749,0.12736079096794128,-0.046784430742263794,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,378173,9,5,101272,114144,0.062193434685468674,0.12646158039569855,-0.06426814571022987,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,378173,9,6,73413,114144,0.08398662507534027,0.13137230277061462,-0.04738567769527435,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,378173,9,7,162446,114144,0.16512219607830048,0.13729426264762878,0.027827933430671692,1.0,0.0,1.0,0
amazon-sports-and-outdoors,valid,378173,9,8,87156,114144,0.11491847038269043,0.13386422395706177,-0.018945753574371338,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,378173,9,9,205242,114144,0.11082456260919571,0.1462918519973755,-0.03546728938817978,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,385108,11,1,208705,32078,0.22264769673347473,0.18361042439937592,0.039037272334098816,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,385108,11,2,119237,32078,0.17567625641822815,0.17276959121227264,0.0029066652059555054,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,385108,11,3,46135,32078,0.14417815208435059,0.1642325222492218,-0.020054370164871216,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,385108,11,4,7277,32078,0.27299273014068604,0.18179330229759216,0.09119942784309387,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,385108,11,5,7379,32078,0.15879333019256592,0.166672021150589,-0.007878690958023071,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,385108,11,6,3719,32078,0.13430699706077576,0.16802676022052765,-0.03371976315975189,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,385108,11,7,2161,32078,0.17330966889858246,0.17613424360752106,-0.0028245747089385986,0.0,0.2,-0.2,0
amazon-sports-and-outdoors,valid,385108,11,8,10587,32078,0.19340142607688904,0.1604962795972824,0.03290514647960663,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,385108,11,9,10749,32078,0.22132271528244019,0.18032902479171753,0.040993690490722656,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,385108,11,10,3376,32078,0.08555660396814346,0.16580718755722046,-0.080250583589077,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,385108,11,11,40280,32078,0.18144887685775757,0.16011346876621246,0.021335408091545105,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,386120,1,1,5070,23313,0.07155422866344452,0.11881221830844879,-0.04725798964500427,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,392034,3,1,6353,193210,0.291313111782074,0.131182461977005,0.16013064980506897,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,392034,3,2,49949,193210,0.10097738355398178,0.1358717381954193,-0.03489435464143753,0.0,0.25,-0.25,0
amazon-sports-and-outdoors,valid,392034,3,3,52349,193210,0.04968549311161041,0.15245166420936584,-0.10276617109775543,0.0,0.2,-0.2,0
amazon-sports-and-outdoors,valid,393654,3,1,21690,9578,0.34383851289749146,0.21513846516609192,0.12870004773139954,1.0,0.05,0.95,0
amazon-sports-and-outdoors,valid,393654,3,2,187785,9578,0.18595556914806366,0.16112306714057922,0.024832502007484436,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,393654,3,3,31190,9578,0.1907329559326172,0.20075730979442596,-0.010024353861808777,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,401384,4,1,136009,377515,0.18818917870521545,0.13876697421073914,0.04942220449447632,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,401384,4,2,24611,377515,0.19964808225631714,0.15823185443878174,0.0414162278175354,1.0,0.0,1.0,0
amazon-sports-and-outdoors,valid,401384,4,3,11435,377515,0.35103800892829895,0.16524377465248108,0.18579423427581787,1.0,0.0,1.0,0
amazon-sports-and-outdoors,valid,401384,4,4,109566,377515,0.11963830143213272,0.1283135861158371,-0.008675284683704376,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,419323,6,1,80561,47863,0.07393750548362732,0.07930061966180801,-0.005363114178180695,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,419323,6,2,25550,47863,0.1336490362882614,0.08472295105457306,0.048926085233688354,1.0,0.05,0.95,0
amazon-sports-and-outdoors,valid,419323,6,3,3519,47863,0.09502997994422913,0.0746539905667305,0.020375989377498627,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,419323,6,4,10853,47863,0.104298435151577,0.058894865214824677,0.04540356993675232,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,419323,6,5,252826,47863,0.1598605513572693,0.06990574300289154,0.08995480835437775,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,419323,6,6,302502,47863,0.09414182603359222,0.06474335491657257,0.029398471117019653,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,431511,3,1,178161,42523,0.2789875864982605,0.15740078687667847,0.12158679962158203,1.0,0.1,0.9,0
amazon-sports-and-outdoors,valid,431511,3,2,4883,42523,0.17893438041210175,0.14938053488731384,0.029553845524787903,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,431511,3,3,3352,42523,0.10828123986721039,0.1425025463104248,-0.034221306443214417,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,432794,11,1,159707,227282,0.1978619396686554,0.1628866195678711,0.0349753201007843,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,432794,11,2,48388,227282,0.22799089550971985,0.14831256866455078,0.07967832684516907,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,432794,11,3,9280,227282,0.20609498023986816,0.16334965825080872,0.04274532198905945,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,432794,11,4,97230,227282,0.17095676064491272,0.12854178249835968,0.04241497814655304,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,432794,11,5,86349,227282,0.0733107402920723,0.12877072393894196,-0.05545998364686966,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,432794,11,6,227281,227282,0.10189583897590637,0.12365256249904633,-0.021756723523139954,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,432794,11,7,117878,227282,0.16239649057388306,0.1389845311641693,0.023411959409713745,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,432794,11,8,13798,227282,0.08903148770332336,0.14636459946632385,-0.05733311176300049,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,432794,11,9,227280,227282,0.1657211184501648,0.11991260200738907,0.045808516442775726,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,432794,11,10,183381,227282,0.05146140605211258,0.15486589074134827,-0.10340448468923569,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,432794,11,11,9299,227282,0.10390898585319519,0.13983558118343353,-0.03592659533023834,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,432927,5,1,168383,157418,0.18496672809123993,0.1237393468618393,0.061227381229400635,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,432927,5,2,283058,157418,0.18672598898410797,0.11561425775289536,0.07111173123121262,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,432927,5,3,140422,157418,0.1647954285144806,0.09787623584270477,0.06691919267177582,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,432927,5,4,106613,157418,0.053695447742938995,0.10463342815637589,-0.05093798041343689,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,432927,5,5,10820,157418,0.15902060270309448,0.11796436458826065,0.04105623811483383,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,436101,5,1,4914,18014,0.16346636414527893,0.13397440314292908,0.029491961002349854,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,436101,5,2,94564,18014,0.16489878296852112,0.15266361832618713,0.012235164642333984,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,436101,5,3,65677,18014,0.1631602644920349,0.11729443073272705,0.04586583375930786,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,436101,5,4,12570,18014,0.09461852163076401,0.13503068685531616,-0.040412165224552155,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,436101,5,5,320527,18014,0.18097001314163208,0.13172012567520142,0.049249887466430664,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,446005,4,1,24826,2068,0.18000008165836334,0.17088456451892853,0.009115517139434814,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,446005,4,2,202549,2068,0.11728186160326004,0.1702944040298462,-0.05301254242658615,0.0,0.2,-0.2,0
amazon-sports-and-outdoors,valid,446005,4,3,29000,2068,0.20393356680870056,0.18325266242027283,0.020680904388427734,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,446005,4,4,80386,2068,0.23010167479515076,0.1927412450313568,0.037360429763793945,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,449649,9,1,108051,380537,0.11505912989377975,0.15280292928218842,-0.03774379938840866,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,449649,9,2,32038,380537,0.17259334027767181,0.14906534552574158,0.023527994751930237,0.0,0.2,-0.2,0
amazon-sports-and-outdoors,valid,449649,9,3,43740,380537,0.14459331333637238,0.14142557978630066,0.0031677335500717163,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,449649,9,4,29521,380537,0.15716400742530823,0.15973442792892456,-0.002570420503616333,0.0,0.2,-0.2,0
amazon-sports-and-outdoors,valid,449649,9,5,8396,380537,0.11703016608953476,0.13413742184638977,-0.01710725575685501,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,449649,9,6,18330,380537,0.23909823596477509,0.134892538189888,0.10420569777488708,0.0,0.15,-0.15,0
amazon-sports-and-outdoors,valid,449649,9,7,11150,380537,0.1265525221824646,0.1623038500547409,-0.035751327872276306,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,449649,9,8,2352,380537,0.17902417480945587,0.15914221107959747,0.0198819637298584,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,449649,9,9,123159,380537,0.20286911725997925,0.12990298867225647,0.07296612858772278,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,450921,3,1,48084,24999,0.1633673459291458,0.12963852286338806,0.03372882306575775,0.0,0.15,-0.15,0
amazon-sports-and-outdoors,valid,450921,3,2,4452,24999,0.26022258400917053,0.13872277736663818,0.12149980664253235,1.0,0.1,0.9,0
amazon-sports-and-outdoors,valid,450921,3,3,52083,24999,0.0355292446911335,0.15738293528556824,-0.12185369059443474,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,451047,5,1,136545,15361,0.22106707096099854,0.1140117272734642,0.10705534368753433,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,451047,5,2,54576,15361,0.08811655640602112,0.10769100487232208,-0.019574448466300964,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,451047,5,3,84756,15361,0.045097172260284424,0.160146102309227,-0.11504893004894257,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,451047,5,4,15103,15361,0.248508021235466,0.09718818962574005,0.15131983160972595,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,451047,5,5,1554,15361,0.09419479221105576,0.10463009774684906,-0.010435305535793304,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,454730,3,1,9789,5035,0.1062995195388794,0.1623535454273224,-0.05605402588844299,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,454730,3,2,228,5035,0.3046538829803467,0.139512836933136,0.1651410460472107,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,454730,3,3,32786,5035,0.4003666043281555,0.15485458076000214,0.24551202356815338,1.0,0.1,0.9,0
amazon-sports-and-outdoors,valid,455592,4,1,119118,15831,0.12621967494487762,0.14469681680202484,-0.018477141857147217,0.0,0.2,-0.2,0
amazon-sports-and-outdoors,valid,455592,4,2,9367,15831,0.2559362053871155,0.13130266964435577,0.1246335357427597,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,455592,4,3,112145,15831,0.2035086303949356,0.1422516405582428,0.06125698983669281,1.0,0.1,0.9,0
amazon-sports-and-outdoors,valid,455592,4,4,379586,15831,0.4392029047012329,0.16126957535743713,0.2779333293437958,1.0,0.15,0.85,0
amazon-sports-and-outdoors,valid,462139,5,1,8353,3289,0.1821683943271637,0.18662281334400177,-0.004454419016838074,0.0,0.2,-0.2,0
amazon-sports-and-outdoors,valid,462139,5,2,201662,3289,0.21574321389198303,0.1494145542383194,0.06632865965366364,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,462139,5,3,4568,3289,0.18427114188671112,0.1354970932006836,0.04877404868602753,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,462139,5,4,82454,3289,0.14666666090488434,0.13613632321357727,0.010530337691307068,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,462139,5,5,31094,3289,0.19838708639144897,0.14980384707450867,0.04858323931694031,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,484599,3,1,91897,2990,0.14084970951080322,0.1203935518860817,0.020456157624721527,1.0,0.05,0.95,0
amazon-sports-and-outdoors,valid,484599,3,2,308319,2990,0.09143102169036865,0.10671931505203247,-0.015288293361663818,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,484599,3,3,2185,2990,0.14073801040649414,0.1217404454946518,0.018997564911842346,0.0,0.15,-0.15,0
amazon-sports-and-outdoors,valid,487761,4,1,57831,212446,0.49985677003860474,0.11256346851587296,0.3872933015227318,1.0,0.0,1.0,0
amazon-sports-and-outdoors,valid,487761,4,2,2847,212446,0.2806520164012909,0.12561605870723724,0.15503595769405365,1.0,0.05,0.95,0
amazon-sports-and-outdoors,valid,487761,4,3,115568,212446,0.31954899430274963,0.12450084835290909,0.19504814594984055,1.0,0.05,0.95,0
amazon-sports-and-outdoors,valid,487761,4,4,320729,212446,0.2276889532804489,0.11385796219110489,0.11383099108934402,1.0,0.0,1.0,0
amazon-sports-and-outdoors,valid,491302,3,1,169423,328774,0.2645428776741028,0.08576501905918121,0.17877785861492157,0.0,0.25,-0.25,0
amazon-sports-and-outdoors,valid,491302,3,2,247502,328774,0.059334538877010345,0.10271672904491425,-0.0433821901679039,0.0,0.15,-0.15,0
amazon-sports-and-outdoors,valid,491302,3,3,153522,328774,0.1308148354291916,0.09340527653694153,0.03740955889225006,0.0,0.2,-0.2,0
amazon-sports-and-outdoors,valid,500221,3,1,291275,104614,0.7325818538665771,0.07326652109622955,0.6593153327703476,1.0,0.0,1.0,0
amazon-sports-and-outdoors,valid,500221,3,2,1118,104614,0.11988496035337448,0.09657735377550125,0.02330760657787323,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,500221,3,3,12955,104614,0.06808614730834961,0.1053246483206749,-0.03723850101232529,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,502670,4,1,17243,88694,0.39817914366722107,0.17898771166801453,0.21919143199920654,1.0,0.0,1.0,0
amazon-sports-and-outdoors,valid,502670,4,2,17411,88694,0.22612115740776062,0.14999251067638397,0.07612864673137665,1.0,0.15,0.85,0
amazon-sports-and-outdoors,valid,502670,4,3,31822,88694,0.17530423402786255,0.14774246513843536,0.027561768889427185,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,502670,4,4,13607,88694,0.23353242874145508,0.16622062027454376,0.06731180846691132,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,505109,3,1,12216,2743,0.11905886232852936,0.10758481919765472,0.011474043130874634,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,505109,3,2,13393,2743,0.09101865440607071,0.11193356662988663,-0.020914912223815918,0.0,0.2,-0.2,0
amazon-sports-and-outdoors,valid,505109,3,3,76877,2743,0.07370277494192123,0.09271728247404099,-0.01901450753211975,0.0,0.2,-0.2,0
amazon-sports-and-outdoors,valid,518923,3,1,6861,14043,0.28658878803253174,0.1726551353931427,0.11393365263938904,1.0,0.1,0.9,0
amazon-sports-and-outdoors,valid,518923,3,2,24451,14043,0.31354081630706787,0.14869049191474915,0.16485032439231873,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,518923,3,3,49437,14043,0.26649588346481323,0.14805486798286438,0.11844101548194885,1.0,0.15,0.85,0
amazon-sports-and-outdoors,valid,524571,4,1,142201,15819,0.22630250453948975,0.12673500180244446,0.09956750273704529,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,524571,4,2,27832,15819,0.15331560373306274,0.1403617411851883,0.01295386254787445,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,524571,4,3,336383,15819,0.054440516978502274,0.11595115810632706,-0.06151064112782478,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,524571,4,4,51796,15819,0.12991148233413696,0.12367810308933258,0.006233379244804382,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,529647,3,1,933,14033,0.15584968030452728,0.13006505370140076,0.025784626603126526,0.0,0.3,-0.3,0
amazon-sports-and-outdoors,valid,529647,3,2,112483,14033,0.1220717579126358,0.11364815384149551,0.00842360407114029,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,529647,3,3,17164,14033,0.10690043121576309,0.13936945796012878,-0.03246902674436569,0.0,0.2,-0.2,0
amazon-sports-and-outdoors,valid,537240,3,1,194783,34135,0.11996002495288849,0.09646925330162048,0.023490771651268005,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,537240,3,2,282288,34135,0.07634784281253815,0.10453537851572037,-0.02818753570318222,1.0,0.2,0.8,0
amazon-sports-and-outdoors,valid,537240,3,3,2817,34135,0.1192258670926094,0.1030874028801918,0.016138464212417603,0.0,0.15,-0.15,0
amazon-sports-and-outdoors,valid,538215,3,1,372285,97324,0.33935338258743286,0.1227649673819542,0.21658841520547867,1.0,0.0,1.0,0
amazon-sports-and-outdoors,valid,538215,3,2,47682,97324,0.3904017508029938,0.14726337790489197,0.2431383728981018,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,538215,3,3,40732,97324,0.21214789152145386,0.12779313325881958,0.08435475826263428,1.0,0.0,1.0,0
amazon-sports-and-outdoors,valid,538774,2,1,3096,7395,0.10314968228340149,0.13110633194446564,-0.027956649661064148,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,538774,2,2,50727,7395,0.12806344032287598,0.12530139088630676,0.002762049436569214,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,538896,4,1,68368,18127,0.155925452709198,0.15218284726142883,0.003742605447769165,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,538896,4,2,59940,18127,0.13586965203285217,0.11649690568447113,0.019372746348381042,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,538896,4,3,136568,18127,0.17114821076393127,0.11952636390924454,0.05162184685468674,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,538896,4,4,136567,18127,0.07383252680301666,0.1269829124212265,-0.05315038561820984,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,542681,9,1,142602,69905,0.1761387288570404,0.11010780185461044,0.06603092700242996,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,542681,9,2,39323,69905,0.12587004899978638,0.14249005913734436,-0.016620010137557983,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,542681,9,3,303418,69905,0.1379401534795761,0.11689160019159317,0.02104855328798294,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,542681,9,4,93226,69905,0.0716274231672287,0.12460635602474213,-0.05297893285751343,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,542681,9,5,9194,69905,0.14178550243377686,0.12364522367715836,0.0181402787566185,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,542681,9,6,62792,69905,0.1591041386127472,0.12714825570583344,0.03195588290691376,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,542681,9,7,58017,69905,0.1511543244123459,0.11791064590215683,0.033243678510189056,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,542681,9,8,1413,69905,0.16985158622264862,0.1305048167705536,0.03934676945209503,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,542681,9,9,1938,69905,0.17992739379405975,0.12451722472906113,0.05541016906499863,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,548173,2,1,337992,337950,0.25863730907440186,0.0843137875199318,0.17432352155447006,1.0,0.0,1.0,0
amazon-sports-and-outdoors,valid,548173,2,2,4350,337950,0.27926915884017944,0.11349596828222275,0.1657731905579567,1.0,0.1,0.9,0
amazon-sports-and-outdoors,valid,550335,13,1,78599,65903,0.12690329551696777,0.10291901975870132,0.02398427575826645,1.0,0.1,0.9,0
amazon-sports-and-outdoors,valid,550335,13,2,185977,65903,0.04530293866991997,0.11182160675525665,-0.06651866808533669,0.0,0.2,-0.2,0
amazon-sports-and-outdoors,valid,550335,13,3,141449,65903,0.09040270000696182,0.11736822128295898,-0.026965521275997162,0.0,0.15,-0.15,0
amazon-sports-and-outdoors,valid,550335,13,4,46274,65903,0.07838863879442215,0.11991702020168304,-0.041528381407260895,1.0,0.1,0.9,0
amazon-sports-and-outdoors,valid,550335,13,5,185976,65903,0.12012167274951935,0.09914833307266235,0.020973339676856995,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,550335,13,6,82901,65903,0.1567772924900055,0.10634922981262207,0.05042806267738342,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,550335,13,7,28864,65903,0.14023099839687347,0.11145360767841339,0.028777390718460083,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,550335,13,8,58310,65903,0.13899463415145874,0.09682543575763702,0.042169198393821716,0.0,0.35,-0.35,0
amazon-sports-and-outdoors,valid,550335,13,9,4401,65903,0.0954870879650116,0.10593855381011963,-0.010451465845108032,1.0,0.25,0.75,0
amazon-sports-and-outdoors,valid,550335,13,10,185975,65903,0.0716153159737587,0.11557380110025406,-0.04395848512649536,1.0,0.1,0.9,0
amazon-sports-and-outdoors,valid,550335,13,11,185974,65903,0.1246844157576561,0.11710432916879654,0.007580086588859558,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,550335,13,12,157067,65903,0.14950241148471832,0.1101197749376297,0.03938263654708862,1.0,0.1,0.9,0
amazon-sports-and-outdoors,valid,550335,13,13,68170,65903,0.12912458181381226,0.09699378907680511,0.03213079273700714,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,554445,7,1,12336,1190,0.2602384686470032,0.16456067562103271,0.09567779302597046,1.0,0.05,0.95,0
amazon-sports-and-outdoors,valid,554445,7,2,123865,1190,0.18871530890464783,0.15992584824562073,0.0287894606590271,0.0,0.0,0.0,0
amazon-sports-and-outdoors,valid,554445,7,3,13845,1190,0.20804789662361145,0.16240446269512177,0.045643433928489685,0.0,0.2,-0.2,0
amazon-sports-and-outdoors,valid,554445,7,4,23928,1190,0.13074533641338348,0.17864108085632324,-0.04789574444293976,0.0,0.15,-0.15,0
amazon-sports-and-outdoors,valid,554445,7,5,101494,1190,0.19477763772010803,0.15271475911140442,0.04206287860870361,1.0,0.15,0.85,0
amazon-sports-and-outdoors,valid,554445,7,6,139051,1190,0.11512846499681473,0.16631023585796356,-0.051181770861148834,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,554445,7,7,3773,1190,0.11917580664157867,0.16103366017341614,-0.04185785353183746,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,561166,7,1,71760,41200,0.058040421456098557,0.1366441547870636,-0.07860373333096504,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,561166,7,2,50914,41200,0.16889575123786926,0.10905057191848755,0.059845179319381714,0.0,0.15,-0.15,0
amazon-sports-and-outdoors,valid,561166,7,3,35602,41200,0.15871360898017883,0.12267856299877167,0.036035045981407166,0.0,0.25,-0.25,0
amazon-sports-and-outdoors,valid,561166,7,4,133131,41200,0.12011637538671494,0.11567912250757217,0.004437252879142761,0.0,0.1,-0.1,0
amazon-sports-and-outdoors,valid,561166,7,5,27491,41200,0.13539797067642212,0.13135109841823578,0.00404687225818634,0.0,0.05,-0.05,0
amazon-sports-and-outdoors,valid,561166,7,6,8613,41200,0.1266336590051651,0.11100772768259048,0.015625931322574615,0.0,0.1,-0.1,0
